Commodity_Name,City,Date,Low_Price,High_Price,Origin,Item_Size
ORANGES,ATLANTA,04/28/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,03/25/2019,19.00,19.00,CALIFORNIA,72s
ORANGES,ATLANTA,03/25/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,03/17/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,03/17/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,03/17/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,03/17/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,03/17/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/29/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,04/29/2019,21.00,23.00,FLORIDA,80s
ORANGES,ATLANTA,04/29/2019,19.75,20.50,FLORIDA,100s
ORANGES,ATLANTA,04/29/2019,14.50,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/29/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/02/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/02/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/02/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/02/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/02/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/02/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/04/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/04/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/04/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/04/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/04/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,03/22/2019,19.00,19.00,CALIFORNIA,72s
ORANGES,ATLANTA,03/22/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/03/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/03/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/03/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/03/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/03/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/03/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/25/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,04/25/2019,21.00,23.00,FLORIDA,80s
ORANGES,ATLANTA,04/25/2019,19.75,20.50,FLORIDA,100s
ORANGES,ATLANTA,04/25/2019,14.50,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/25/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/07/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/07/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/07/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/07/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/07/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/07/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/09/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/09/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/09/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/09/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/09/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/09/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/08/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/08/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/08/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/08/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/08/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/08/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/23/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,04/23/2019,21.00,23.00,FLORIDA,80s
ORANGES,ATLANTA,04/23/2019,19.75,20.50,FLORIDA,100s
ORANGES,ATLANTA,04/23/2019,14.50,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/23/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/10/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/10/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/10/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/10/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/10/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/10/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/12/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/11/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/12/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,04/07/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/12/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/12/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/12/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/11/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,04/07/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/11/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/07/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/11/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,04/07/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/11/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/07/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/14/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/14/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/14/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/14/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/14/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/14/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/13/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/13/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/13/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/13/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/13/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/13/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/15/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/15/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/15/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/15/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/15/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/15/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/24/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,04/24/2019,21.00,23.00,FLORIDA,80s
ORANGES,ATLANTA,04/24/2019,19.75,20.50,FLORIDA,100s
ORANGES,ATLANTA,04/24/2019,14.50,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/24/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/16/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/16/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/16/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/16/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/16/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/16/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/21/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,04/21/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,04/21/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/21/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,04/21/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/20/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/20/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/20/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/20/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/20/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/20/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/20/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,05/01/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/01/2019,21.00,23.00,FLORIDA,80s
ORANGES,ATLANTA,05/01/2019,19.75,20.50,FLORIDA,100s
ORANGES,ATLANTA,05/01/2019,14.50,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/01/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/19/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,04/11/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/19/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/19/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/19/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/19/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/23/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/23/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/23/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/23/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/23/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/23/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,04/27/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,04/27/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,04/27/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/27/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,04/27/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/24/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/24/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/24/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/24/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/24/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/24/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,05/27/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/27/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/27/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/27/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/27/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/26/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/26/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/26/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/26/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/26/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/15/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/02/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/02/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/02/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/02/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/02/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/01/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/01/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/01/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/01/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/01/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/31/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/31/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/31/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,05/31/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/31/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/31/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/04/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,06/04/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/04/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/04/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/04/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/04/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,05/18/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/18/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/18/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/18/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/18/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,04/30/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,04/30/2019,21.00,23.00,FLORIDA,80s
ORANGES,ATLANTA,04/30/2019,19.75,20.50,FLORIDA,100s
ORANGES,ATLANTA,04/30/2019,14.50,17.50,FLORIDA,125s
ORANGES,ATLANTA,04/30/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/05/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,06/05/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/05/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/05/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/05/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/05/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/06/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,06/06/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/06/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/06/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/06/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/06/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/08/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/08/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/08/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/08/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/08/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/06/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,06/07/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/06/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/06/2019,19.75,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/06/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/07/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/06/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,06/07/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,05/06/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/07/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/07/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/07/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/09/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/09/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/09/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/09/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/09/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/13/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/13/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/13/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/13/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/13/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/13/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/12/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/12/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/12/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/12/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/12/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/12/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/10/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/10/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/10/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/10/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/10/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/10/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/15/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/15/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/15/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/15/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/15/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/16/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/16/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/16/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/16/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/16/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/05/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,05/05/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,05/05/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,05/05/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,05/05/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/17/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/17/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/17/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/17/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/17/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/17/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/19/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/19/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/19/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/19/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/19/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/19/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/14/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/14/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/14/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/14/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/14/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/14/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/21/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/21/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/21/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/21/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/21/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/22/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/22/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/22/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/22/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/22/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/21/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/21/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/21/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/21/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/21/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/21/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/23/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/23/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/23/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/23/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/23/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/25/2019,22.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/25/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/25/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/25/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/25/2019,22.00,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/25/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,05/22/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/22/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/22/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/22/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/22/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/22/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/27/2019,22.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/27/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/27/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/27/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/27/2019,22.00,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/27/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/03/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,06/03/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/03/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/03/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,06/03/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/03/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,05/17/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/17/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/17/2019,19.50,20.75,FLORIDA,100s
ORANGES,ATLANTA,05/17/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/17/2019,17.00,17.50,CALIFORNIA,88s
ORANGES,ATLANTA,05/17/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/29/2019,20.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/29/2019,20.00,22.00,FLORIDA,80s
ORANGES,ATLANTA,06/29/2019,16.00,17.50,FLORIDA,125s
ORANGES,ATLANTA,06/29/2019,19.00,22.50,CALIFORNIA,72s
ORANGES,ATLANTA,06/26/2019,22.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/29/2019,25.00,28.50,CALIFORNIA,113s
ORANGES,ATLANTA,06/26/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/26/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/26/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/26/2019,22.00,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/26/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/28/2019,22.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/28/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/28/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/28/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/28/2019,22.00,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/28/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,06/11/2019,23.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,06/11/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,06/11/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,06/11/2019,16.00,19.00,FLORIDA,125s
ORANGES,ATLANTA,06/11/2019,21.25,24.00,CALIFORNIA,113s
ORANGES,ATLANTA,06/11/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,05/30/2019,25.00,25.00,FLORIDA,56s
ORANGES,ATLANTA,05/30/2019,16.50,20.00,FLORIDA,80s
ORANGES,ATLANTA,05/30/2019,19.50,21.00,FLORIDA,100s
ORANGES,ATLANTA,05/30/2019,14.50,18.75,FLORIDA,125s
ORANGES,ATLANTA,05/30/2019,21.25,21.50,CALIFORNIA,113s
ORANGES,ATLANTA,05/30/2019,27.00,27.00,CALIFORNIA,138s
ORANGES,ATLANTA,07/01/2019,22.00,23.00,FLORIDA,56s
ORANGES,ATLANTA,07/01/2019,16.50,20.00,FLORIDA,80s
